0.225	-nan	-nan	-nan	-nan	-nan	-nan
0.275	-nan	-nan	-nan	-nan	-nan	-nan
0.325	-nan	-nan	-nan	-nan	-nan	-nan
0.375	-nan	-nan	-nan	-nan	-nan	-nan
0.425	-nan	-nan	-nan	-nan	-nan	-nan
0.475	-nan	-nan	-nan	-nan	-nan	-nan
0.525	-nan	-nan	-nan	-nan	-nan	-nan
0.575	-nan	-nan	-nan	-nan	-nan	-nan
0.625	-nan	-nan	-nan	-nan	-nan	-nan
0.675	-nan	-nan	-nan	-nan	-nan	-nan
0.725	-nan	-nan	-nan	-nan	-nan	-nan
0.775	-nan	-nan	-nan	-nan	-nan	-nan
0.825	-nan	-nan	-nan	-nan	-nan	-nan
0.875	-nan	-nan	-nan	-nan	-nan	-nan
0.925	-nan	-nan	-nan	-nan	-nan	-nan
0.975	-nan	-nan	-nan	-nan	-nan	-nan
1.025	-nan	-nan	-nan	-nan	-nan	-nan
1.075	-nan	-nan	-nan	-nan	-nan	-nan
1.125	-nan	-nan	-nan	-nan	-nan	-nan
1.175	-nan	-nan	-nan	-nan	-nan	-nan
1.225	-nan	-nan	-nan	-nan	-nan	-nan
1.275	-nan	-nan	-nan	-nan	-nan	-nan
1.325	-nan	-nan	-nan	-nan	-nan	-nan
1.375	-nan	-nan	-nan	-nan	-nan	-nan
1.425	-nan	-nan	-nan	-nan	-nan	-nan
1.475	-nan	-nan	-nan	-nan	-nan	-nan
1.525	-nan	-nan	-nan	-nan	-nan	-nan
1.575	-nan	-nan	-nan	-nan	-nan	-nan
1.625	-nan	-nan	-nan	-nan	-nan	-nan
1.675	-nan	-nan	-nan	-nan	-nan	-nan
1.725	-nan	-nan	-nan	-nan	-nan	-nan
1.775	-nan	-nan	-nan	-nan	-nan	-nan
1.825	-nan	-nan	-nan	-nan	-nan	-nan
1.875	-nan	-nan	-nan	-nan	-nan	-nan
1.925	-nan	-nan	-nan	-nan	-nan	-nan
1.975	-nan	-nan	-nan	-nan	-nan	-nan
2.025	-nan	-nan	-nan	-nan	-nan	-nan
2.075	-nan	-nan	-nan	-nan	-nan	-nan
2.125	-nan	-nan	-nan	-nan	-nan	-nan
2.175	-nan	-nan	-nan	-nan	-nan	-nan
2.225	-nan	-nan	-nan	-nan	-nan	-nan
2.275	-nan	-nan	-nan	-nan	-nan	-nan
2.325	-nan	-nan	-nan	-nan	-nan	-nan
2.375	-nan	-nan	-nan	-nan	-nan	-nan
2.425	-nan	-nan	-nan	-nan	-nan	-nan
2.475	-nan	-nan	-nan	-nan	-nan	-nan
2.525	-nan	-nan	-nan	-nan	-nan	-nan
2.575	-nan	-nan	-nan	-nan	-nan	-nan
2.625	-nan	-nan	-nan	-nan	-nan	-nan
2.675	-nan	-nan	-nan	-nan	-nan	-nan
2.725	-nan	-nan	-nan	-nan	-nan	-nan
2.775	-nan	-nan	-nan	-nan	-nan	-nan
2.825	-nan	-nan	-nan	-nan	-nan	-nan
2.875	-nan	-nan	-nan	-nan	-nan	-nan
2.925	-nan	-nan	-nan	-nan	-nan	-nan
2.975	-nan	-nan	-nan	-nan	-nan	-nan
3.025	-nan	-nan	-nan	-nan	-nan	-nan
3.075	-nan	-nan	-nan	-nan	-nan	-nan
3.125	-nan	-nan	-nan	-nan	-nan	-nan
3.175	-nan	-nan	-nan	-nan	-nan	-nan
3.225	-nan	-nan	-nan	-nan	-nan	-nan
3.275	-nan	-nan	-nan	-nan	-nan	-nan
3.325	-nan	-nan	-nan	-nan	-nan	-nan
3.375	-nan	-nan	-nan	-nan	-nan	-nan
3.425	-nan	-nan	-nan	-nan	-nan	-nan
3.475	-nan	-nan	-nan	-nan	-nan	-nan
3.525	-nan	-nan	-nan	-nan	-nan	-nan
3.575	-nan	-nan	-nan	-nan	-nan	-nan
3.625	-nan	-nan	-nan	-nan	-nan	-nan
3.675	-nan	-nan	-nan	-nan	-nan	-nan
3.725	-nan	-nan	-nan	-nan	-nan	-nan
3.775	-nan	-nan	-nan	-nan	-nan	-nan
3.825	-nan	-nan	-nan	-nan	-nan	-nan
3.875	-nan	-nan	-nan	-nan	-nan	-nan
3.925	-nan	-nan	-nan	-nan	-nan	-nan
3.975	-nan	-nan	-nan	-nan	-nan	-nan
4.025	-nan	-nan	-nan	-nan	-nan	-nan
4.075	-nan	-nan	-nan	-nan	-nan	-nan
4.125	-nan	-nan	-nan	-nan	-nan	-nan
4.175	-nan	-nan	-nan	-nan	-nan	-nan
4.225	-nan	-nan	-nan	-nan	-nan	-nan
4.275	-nan	-nan	-nan	-nan	-nan	-nan
4.325	-nan	-nan	-nan	-nan	-nan	-nan
4.375	-nan	-nan	-nan	-nan	-nan	-nan
4.425	-nan	-nan	-nan	-nan	-nan	-nan
4.475	-nan	-nan	-nan	-nan	-nan	-nan
4.525	-nan	-nan	-nan	-nan	-nan	-nan
4.575	-nan	-nan	-nan	-nan	-nan	-nan
4.625	-nan	-nan	-nan	-nan	-nan	-nan
4.675	-nan	-nan	-nan	-nan	-nan	-nan
4.725	-nan	-nan	-nan	-nan	-nan	-nan
4.775	-nan	-nan	-nan	-nan	-nan	-nan
4.825	-nan	-nan	-nan	-nan	-nan	-nan
4.875	-nan	-nan	-nan	-nan	-nan	-nan
4.925	-nan	-nan	-nan	-nan	-nan	-nan
4.975	-nan	-nan	-nan	-nan	-nan	-nan

