0.225	-nan	-nan	-nan	-nan	-nan	-nan
0.275	-nan	-nan	-nan	-nan	-nan	-nan
0.325	-nan	-nan	-nan	-nan	-nan	-nan
0.375	-nan	-nan	-nan	-nan	-nan	-nan
0.425	-nan	-nan	-nan	-nan	-nan	-nan
0.475	-nan	-nan	-nan	-nan	-nan	-nan
0.525	-nan	-nan	-nan	-nan	-nan	-nan
0.575	-nan	-nan	-nan	-nan	-nan	-nan
0.625	-nan	-nan	-nan	-nan	-nan	-nan
0.675	-nan	-nan	-nan	-nan	-nan	-nan
0.725	-nan	-nan	-nan	-nan	-nan	-nan
0.775	-nan	-nan	-nan	-nan	-nan	-nan
0.825	-nan	-nan	-nan	-nan	-nan	-nan
0.875	-nan	-nan	-nan	-nan	-nan	-nan
0.925	-nan	-nan	-nan	-nan	-nan	-nan
0.975	-nan	-nan	-nan	-nan	-nan	-nan
1.025	-nan	-nan	-nan	-nan	-nan	-nan
1.075	-nan	-nan	-nan	-nan	-nan	-nan
1.125	-nan	-nan	-nan	-nan	-nan	-nan
1.175	-nan	-nan	-nan	-nan	-nan	-nan
1.225	-nan	-nan	-nan	-nan	-nan	-nan
1.275	-nan	-nan	-nan	-nan	-nan	-nan
1.325	-nan	-nan	-nan	-nan	-nan	-nan
1.375	-nan	-nan	-nan	-nan	-nan	-nan
1.425	-nan	-nan	-nan	-nan	-nan	-nan
1.475	-nan	-nan	-nan	-nan	-nan	-nan
1.525	-nan	-nan	-nan	-nan	-nan	-nan
1.575	-nan	-nan	-nan	-nan	-nan	-nan
1.625	-nan	-nan	-nan	-nan	-nan	-nan
1.675	-nan	-nan	-nan	-nan	-nan	-nan
1.725	-nan	-nan	-nan	-nan	-nan	-nan
1.775	-nan	-nan	-nan	-nan	-nan	-nan
1.825	-nan	-nan	-nan	-nan	-nan	-nan
1.875	-nan	-nan	-nan	-nan	-nan	-nan
1.925	-nan	-nan	-nan	-nan	-nan	-nan
1.975	-nan	-nan	-nan	-nan	-nan	-nan
2.025	-nan	-nan	-nan	-nan	-nan	-nan
2.075	-nan	-nan	-nan	-nan	-nan	-nan
2.125	-nan	-nan	-nan	-nan	-nan	-nan
2.175	-nan	-nan	-nan	-nan	-nan	-nan
2.225	-nan	-nan	-nan	-nan	-nan	-nan
2.275	-nan	-nan	-nan	-nan	-nan	-nan
2.325	-nan	-nan	-nan	-nan	-nan	-nan
2.375	-nan	-nan	-nan	-nan	-nan	-nan
2.425	-nan	-nan	-nan	-nan	-nan	-nan
2.475	-nan	-nan	-nan	-nan	-nan	-nan
2.525	-nan	-nan	-nan	-nan	-nan	-nan
2.575	-nan	-nan	-nan	-nan	-nan	-nan
2.625	-nan	-nan	-nan	-nan	-nan	-nan
2.675	-nan	-nan	-nan	-nan	-nan	-nan
2.725	-nan	-nan	-nan	-nan	-nan	-nan
2.775	-nan	-nan	-nan	-nan	-nan	-nan
2.825	-nan	-nan	-nan	-nan	-nan	-nan
2.875	-nan	-nan	-nan	-nan	-nan	-nan
2.925	-nan	-nan	-nan	-nan	-nan	-nan
2.975	-nan	-nan	-nan	-nan	-nan	-nan
3.025	-nan	-nan	-nan	-nan	-nan	-nan
3.075	-nan	-nan	-nan	-nan	-nan	-nan
3.125	-nan	-nan	-nan	-nan	-nan	-nan
3.175	-nan	-nan	-nan	-nan	-nan	-nan
3.225	-nan	-nan	-nan	-nan	-nan	-nan
3.275	-nan	-nan	-nan	-nan	-nan	-nan
3.325	-nan	-nan	-nan	-nan	-nan	-nan
3.375	-nan	-nan	-nan	-nan	-nan	-nan
3.425	-nan	-nan	-nan	-nan	-nan	-nan
3.475	-nan	-nan	-nan	-nan	-nan	-nan
3.525	-nan	-nan	-nan	-nan	-nan	-nan
3.575	-nan	-nan	-nan	-nan	-nan	-nan
3.625	-nan	-nan	-nan	-nan	-nan	-nan
3.675	-nan	-nan	-nan	-nan	-nan	-nan
3.725	-nan	-nan	-nan	-nan	-nan	-nan
3.775	-nan	-nan	-nan	-nan	-nan	-nan
3.825	-nan	-nan	-nan	-nan	-nan	-nan
3.875	-nan	-nan	-nan	-nan	-nan	-nan
3.925	-nan	-nan	-nan	-nan	-nan	-nan
3.975	-nan	-nan	-nan	-nan	-nan	-nan
4.025	-nan	-nan	-nan	-nan	-nan	-nan
4.075	-nan	-nan	-nan	-nan	-nan	-nan
4.125	-nan	-nan	-nan	-nan	-nan	-nan
4.175	-nan	-nan	-nan	-nan	-nan	-nan
4.225	-nan	-nan	-nan	-nan	-nan	-nan
4.275	-nan	-nan	-nan	-nan	-nan	-nan
4.325	-nan	-nan	-nan	-nan	-nan	-nan
4.375	-nan	-nan	-nan	-nan	-nan	-nan
4.425	-nan	-nan	-nan	-nan	-nan	-nan
4.475	-nan	-nan	-nan	-nan	-nan	-nan
4.525	-nan	-nan	-nan	-nan	-nan	-nan
4.575	-nan	-nan	-nan	-nan	-nan	-nan
4.625	-nan	-nan	-nan	-nan	-nan	-nan
4.675	-nan	-nan	-nan	-nan	-nan	-nan
4.725	-nan	-nan	-nan	-nan	-nan	-nan
4.775	-nan	-nan	-nan	-nan	-nan	-nan
4.825	-nan	-nan	-nan	-nan	-nan	-nan
4.875	-nan	-nan	-nan	-nan	-nan	-nan
4.925	-nan	-nan	-nan	-nan	-nan	-nan
4.975	-nan	-nan	-nan	-nan	-nan	-nan

0.225	296.824	1.06892	22.3454	0.281394	2.20341	0.0884614
0.275	235.923	0.868658	21.7782	0.254088	2.23106	0.0812966
0.325	190.658	0.702778	20.007	0.222625	2.32366	0.0754678
0.375	154.879	0.596034	19.2514	0.203419	2.19422	0.0686495
0.425	125.925	0.504672	17.7973	0.18336	2.18136	0.0635831
0.475	101.725	0.427924	16.6376	0.169545	2.03048	0.0582411
0.525	84.0672	0.368864	15.4426	0.154669	2.08266	0.0565849
0.575	68.9307	0.318605	13.7745	0.138021	2.06901	0.0541204
0.625	57.5899	0.279449	12.4255	0.125316	1.99135	0.0504771
0.675	47.4258	0.241848	11.0819	0.114677	1.891	0.0469408
0.725	39.4726	0.210356	10.0531	0.105467	1.84071	0.0448869
0.775	32.7715	0.18688	8.88906	0.0967152	1.77945	0.0428418
0.825	27.3091	0.164848	8.06192	0.0884637	1.72273	0.0410654
0.875	23.0702	0.147345	7.18016	0.0817422	1.6634	0.0384748
0.925	19.5219	0.129593	6.40577	0.074662	1.58639	0.0373014
0.975	16.3595	0.11766	5.65531	0.0680345	1.58012	0.0358246
1.025	13.5786	0.104181	4.83443	0.0619451	1.43007	0.033522
1.075	11.411	0.0929128	4.4519	0.0576715	1.42055	0.0324099
1.125	9.74736	0.0837838	3.73554	0.0509618	1.34893	0.0310203
1.175	8.23949	0.0752681	3.2962	0.0473528	1.27121	0.0293091
1.225	6.97164	0.0677505	2.88947	0.043348	1.19983	0.0281997
1.275	5.96238	0.0613562	2.53337	0.0400967	1.11159	0.0263353
1.325	5.05752	0.0557326	2.26661	0.0367185	1.04021	0.0250812
1.375	4.24857	0.0500556	1.9278	0.0335484	0.993706	0.024194
1.425	3.60416	0.0448537	1.65409	0.0304404	0.938177	0.0228543
1.475	3.15558	0.0416871	1.49714	0.0283022	0.817355	0.0210356
1.525	2.60492	0.0369572	1.2722	0.0256956	0.795253	0.0203032
1.575	2.30093	0.034428	1.14187	0.0239483	0.762428	0.0197058
1.625	1.94463	0.0309972	0.982353	0.0221118	0.658167	0.0179642
1.675	1.62718	0.0278747	0.864663	0.0202924	0.635195	0.0174664
1.725	1.42732	0.0258888	0.725654	0.0185865	0.55958	0.016083
1.775	1.22886	0.0236014	0.630343	0.0169959	0.531712	0.0153983
1.825	1.01292	0.0211702	0.571214	0.0156623	0.483133	0.0146098
1.875	0.879809	0.0192636	0.494017	0.0144566	0.420169	0.0132658
1.925	0.753609	0.0177364	0.429512	0.0133252	0.411323	0.0131214
1.975	0.643872	0.0161085	0.352961	0.0118684	0.354573	0.0120829
2.025	0.561562	0.0148548	0.306521	0.0110284	0.319882	0.0112591
2.075	0.492805	0.0137552	0.273823	0.0102225	0.293766	0.0106049
2.125	0.404066	0.0123226	0.237047	0.00939171	0.253524	0.00970829
2.175	0.337701	0.011196	0.201962	0.00864859	0.222451	0.00900314
2.225	0.312587	0.0105964	0.185979	0.00819077	0.228897	0.0090304
2.275	0.258146	0.00948165	0.161254	0.00748891	0.193434	0.00815628
2.325	0.219052	0.00868257	0.133485	0.00676269	0.175242	0.00778157
2.375	0.195342	0.0080555	0.120288	0.00634461	0.145082	0.00700935
2.425	0.158827	0.00731046	0.106322	0.00587709	0.137497	0.00672694
2.475	0.137934	0.00668121	0.101923	0.00567904	0.114784	0.00603772
2.525	0.122281	0.00619567	0.0803654	0.00504006	0.109675	0.00594593
2.575	0.100438	0.00561157	0.0744783	0.00480847	0.0936387	0.00537416
2.625	0.0964024	0.00544784	0.0624494	0.00443347	0.0967056	0.00540523
2.675	0.0886508	0.00513161	0.0553324	0.00403826	0.0815111	0.00490848
2.725	0.0718387	0.00462635	0.0467244	0.00370219	0.0697946	0.00450654
2.775	0.0622281	0.00425966	0.0390001	0.00333284	0.0628017	0.00425924
2.825	0.0498592	0.00373102	0.036338	0.00318905	0.055493	0.00393419
2.875	0.0465009	0.00359391	0.0293399	0.00284218	0.043733	0.00348748
2.925	0.0386325	0.00327594	0.022581	0.00247343	0.0497869	0.00368363
2.975	0.0310285	0.00287256	0.0248763	0.00257355	0.0342384	0.0030402
3.025	0.0307787	0.00286145	0.0173624	0.00213363	0.0313049	0.00288525
3.075	0.0271728	0.00264482	0.0150097	0.00196801	0.0313134	0.00290798
3.125	0.0216451	0.00234274	0.0147696	0.00193653	0.0313217	0.00281548
3.175	0.0192991	0.0021951	0.014537	0.00190603	0.0248131	0.00248763
3.225	0.0157921	0.00197085	0.0115973	0.00168966	0.0209739	0.0022701
3.275	0.016037	0.00197076	0.00971939	0.00153523	0.016523	0.00200029
3.325	0.0122059	0.00170698	0.00694059	0.0012879	0.0157958	0.00194112
3.375	0.0117893	0.00166517	0.0047157	0.00105394	0.0157976	0.00192675
3.425	0.00743498	0.00131328	0.00789966	0.00135363	0.0144053	0.00182663
3.475	0.008931	0.00142871	0.005267	0.00109761	0.010992	0.00158465
3.525	0.0069983	0.0012959	0.00496654	0.00105829	0.00993307	0.00149582
3.575	0.00534226	0.00108983	0.0037841	0.00091739	0.00934896	0.00144106
3.625	0.00570763	0.00111863	0.00439048	0.00098125	0.00614667	0.0011608
3.675	0.00606305	0.00114501	0.00324806	0.000838331	0.00627958	0.00116524
3.725	0.0027772	0.000770006	0.00213631	0.000675391	0.00448625	0.000978465
3.775	0.00337282	0.000842868	0.00379442	0.000893951	0.00400522	0.000918425
3.825	0.00187241	0.000623997	0.00353678	0.00085743	0.00520114	0.00103958
3.875	0.00246433	0.000711179	0.00205361	0.000649247	0.00431259	0.000940589
3.925	0.00182471	0.000608099	0.00162196	0.000573335	0.00283843	0.000758337
3.975	0.00140136	0.000529573	0.00160156	0.000566123	0.0040039	0.000894851
4.025	0.0025702	0.000712615	0.00197708	0.000625051	0.00355874	0.000838426
4.075	0.000976411	0.00043661	0.000585846	0.000338213	0.00234339	0.000676274
4.125	0.00038583	0.000272809	0.00135041	0.000510316	0.00154332	0.000545537
4.175	0.00152484	0.000539004	0.000571814	0.000330112	0.00266847	0.000712928
4.225	0.000376698	0.000266352	0.00113009	0.00046129	0.00169514	0.00056492
4.275	0.000372292	0.000263237	0	0	0.00130302	0.00049241
4.325	0.000735977	0.000367952	0.000551982	0.000318663	0.00128796	0.000486718
4.375	0.000909457	0.000406671	0.000181891	0.000181887	0.00127324	0.000481155
4.425	0.000719344	0.000359636	0.00089918	0.000402075	0.00125885	0.000475718
4.475	0.00053348	0.000307982	0.000177827	0.000177822	0.000889134	0.000397583
4.525	0.000527585	0.000304579	0.000703447	0.000351688	0.00123103	0.000465205
4.575	0.00034788	0.000245976	0.00017394	0.000173935	0.000695759	0.000347845
4.625	0.000344119	0.000243317	0.000172059	0.000172055	0.00154853	0.000516062
4.675	0.000340438	0.000240714	0.000170219	0.000170215	0.000170219	0.000170215
4.725	0.000505254	0.000291687	0.000168418	0.000168414	0.000505254	0.000291687
4.775	0.000166654	0.00016665	0	0	0.000833272	0.000372604
4.825	0.000329855	0.000233231	0	0	0.000329855	0.000233231
4.875	0.000163236	0.000163232	0.000489708	0.000282712	0.000163236	0.000163232
4.925	0.000323157	0.000228495	0	0	0.000484736	0.000279841
4.975	0.000479864	0.000277029	0.000159955	0.000159951	0.000479864	0.000277029

